date-time,episode,total_steps,reward,pid,steps,avg_loss,value_net,target_net,epsilon
2022/12/26-15:09:12,5228,17836,3.0,29495,64,0.030161,-1903.6302490234375,-1854.53564453125,0.43425000000000025
2022/12/26-15:09:12,5229,17850,5.0,29501,84,0.021467,-1903.47119140625,-1854.53564453125,0.4306666666666672
2022/12/26-15:09:12,5230,17858,5.0,29500,84,0.020299,-1903.1553955078125,-1854.53564453125,0.4330833333333336
2022/12/26-15:09:13,5231,17867,2.0,29496,49,0.027143,-1903.3409423828125,-1854.53564453125,0.4306666666666672
2022/12/26-15:09:13,5232,17867,6.0,29498,98,0.025639,-1903.3409423828125,-1854.53564453125,0.4336666666666669
2022/12/26-15:09:15,5233,17946,4.0,29502,68,0.032850,-1903.0494384765625,-1854.53564453125,0.4336666666666669
2022/12/26-15:09:21,5234,18188,10.0,29497,99,0.029083,-1902.66064453125,-1854.53564453125,0.436
2022/12/26-15:09:21,5235,18212,2.0,29501,50,0.021382,-1902.990478515625,-1854.53564453125,0.43000000000000055
2022/12/26-15:09:25,5236,18369,4.0,29495,69,0.029411,-1901.65673828125,-1854.53564453125,0.4336666666666669
2022/12/26-15:09:26,5237,18407,3.0,29502,59,0.032271,-1901.875244140625,-1854.53564453125,0.4330833333333336
2022/12/26-15:09:26,5238,18422,3.0,29498,60,0.025133,-1901.80859375,-1854.53564453125,0.4330833333333336
2022/12/26-15:09:27,5239,18445,5.0,29499,91,0.034498,-1901.46435546875,-1854.53564453125,0.4379166666666664
2022/12/26-15:09:28,5240,18498,5.0,29496,86,0.027025,-1900.9586181640625,-1854.53564453125,0.43000000000000055
2022/12/26-15:09:29,5241,18537,9.0,29500,86,0.020749,-1901.1632080078125,-1854.53564453125,0.4325000000000003
2022/12/26-15:09:36,5242,18826,5.0,29497,80,0.028483,-1905.917724609375,-1854.53564453125,0.4355
2022/12/26-15:09:36,5243,18833,8.0,29501,75,0.021865,-1906.720703125,-1854.53564453125,0.4293333333333339
2022/12/26-15:09:39,5244,18975,3.0,29496,59,0.026928,-1907.9158935546875,-1854.53564453125,0.4293333333333339
2022/12/26-15:09:40,5245,18997,4.0,29499,68,0.033786,-1907.2479248046875,-1854.53564453125,0.4374999999999997
2022/12/26-15:09:42,5246,19081,4.0,29500,71,0.020425,-1905.9842529296875,-1854.53564453125,0.43191666666666695
2022/12/26-15:09:42,5247,19088,5.0,29498,82,0.024695,-1905.9522705078125,-1854.53564453125,0.4325000000000003
2022/12/26-15:09:44,5248,19177,6.0,29495,94,0.029627,-1903.9468994140625,-1854.53564453125,0.4330833333333336
2022/12/26-15:09:47,5249,19277,7.0,29502,108,0.031552,-1902.790771484375,-1854.53564453125,0.4325000000000003
2022/12/26-15:09:48,5250,19301,3.0,29497,65,0.028033,-1902.676025390625,-1854.53564453125,0.435
2022/12/26-15:09:53,5251,19516,5.0,29501,81,0.021483,-1904.893310546875,-1854.53564453125,0.42866666666666725
2022/12/26-15:09:54,5252,19546,4.0,29499,74,0.033011,-1904.9869384765625,-1854.53564453125,0.43708333333333305
2022/12/26-15:09:56,5253,19629,4.0,29500,70,0.020129,-1904.6956787109375,-1854.53564453125,0.4313333333333336
2022/12/26-15:10:00,5254,19783,3.0,29502,62,0.030977,-1901.7454833984375,-1854.53564453125,0.43191666666666695
2022/12/26-15:10:00,5255,19785,7.0,29496,100,0.026245,-1901.2265625,-1854.53564453125,0.42866666666666725
2022/12/26-15:10:02,5256,19847,4.0,29498,81,0.024997,-1901.19091796875,-1854.53564453125,0.43191666666666695
2022/12/26-15:10:02,5257,19855,5.0,29497,78,0.027561,-1901.2508544921875,-1854.53564453125,0.4345
2022/12/26-15:10:02,5258,19862,6.0,29495,92,0.029576,-1901.7073974609375,-1854.53564453125,0.4325000000000003
2022/12/26-15:10:08,5259,20134,4.0,29501,72,0.021124,-1902.7724609375,-1854.53564453125,0.4280000000000006
2022/12/26-15:10:09,5260,20165,5.0,29499,83,0.032454,-1903.7890625,-1854.53564453125,0.43666666666666637
2022/12/26-15:10:10,5261,20189,1.0,29496,40,0.026007,-1904.649169921875,-1854.53564453125,0.4280000000000006
2022/12/26-15:10:10,5262,20207,4.0,29500,72,0.019833,-1904.9432373046875,-1854.53564453125,0.4307500000000003
2022/12/26-15:10:12,5263,20279,3.0,29502,72,0.031652,-1906.0101318359375,-1854.53564453125,0.4313333333333336
2022/12/26-15:10:16,5264,20432,3.0,29498,64,0.024484,-1905.3802490234375,-1854.53564453125,0.4313333333333336
2022/12/26-15:10:20,5265,20592,3.0,29501,60,0.020868,-1903.2464599609375,-1854.53564453125,0.42733333333333395
2022/12/26-15:10:20,5266,20616,6.0,29497,96,0.027783,-1902.9776611328125,-1854.53564453125,0.434
2022/12/26-15:10:21,5267,20635,3.0,29499,62,0.032103,-1903.2529296875,-1854.53564453125,0.4362499999999997
2022/12/26-15:10:22,5268,20658,7.0,29495,99,0.028815,-1902.8001708984375,-1854.53564453125,0.43191666666666695
2022/12/26-15:10:23,5269,20697,4.0,29496,68,0.025707,-1903.1790771484375,-1854.53564453125,0.42733333333333395
2022/12/26-15:10:27,5270,20914,5.0,29502,80,0.031327,-1905.3160400390625,-1854.53564453125,0.4307500000000003
2022/12/26-15:10:30,5271,21020,7.0,29500,99,0.019650,-1905.4617919921875,-1854.53564453125,0.430166666666667
2022/12/26-15:10:31,5272,21066,5.0,29498,79,0.024187,-1905.5501708984375,-1854.53564453125,0.4307500000000003
2022/12/26-15:10:32,5273,21117,3.0,29499,66,0.031455,-1905.8084716796875,-1854.53564453125,0.435833333333333
2022/12/26-15:10:35,5274,21231,6.0,29497,87,0.028309,-1907.240234375,-1854.53564453125,0.4335
2022/12/26-15:10:37,5275,21280,1.0,29502,48,0.030903,-1907.262451171875,-1854.53564453125,0.430166666666667
2022/12/26-15:10:37,5276,21286,4.0,29495,72,0.028741,-1907.34326171875,-1854.53564453125,0.4313333333333336
2022/12/26-15:10:37,5277,21300,4.0,29496,71,0.025325,-1907.8934326171875,-1854.53564453125,0.4266666666666673
2022/12/26-15:10:39,5278,21383,6.0,29501,95,0.020421,-1908.061767578125,-1854.53564453125,0.4266666666666673
2022/12/26-15:10:44,5279,21589,4.0,29500,70,0.019344,-1907.3385009765625,-1854.53564453125,0.42958333333333365
2022/12/26-15:10:48,5280,21727,4.0,29498,81,0.023849,-1905.1610107421875,-1854.53564453125,0.430166666666667
2022/12/26-15:10:51,5281,21881,4.0,29495,69,0.028313,-1906.0240478515625,-1854.53564453125,0.4307500000000003
2022/12/26-15:10:52,5282,21906,3.0,29496,68,0.024882,-1906.171142578125,-1854.53564453125,0.42600000000000066
2022/12/26-15:10:54,5283,21968,0.0,29498,34,0.023915,-1906.9854736328125,-1854.53564453125,0.42958333333333365
2022/12/26-15:10:54,5284,21991,7.0,29501,69,0.020826,-1906.261962890625,-1854.53564453125,0.42600000000000066
2022/12/26-15:10:55,5285,21998,9.0,29499,119,0.031763,-1906.1409912109375,-1854.53564453125,0.43541666666666634
2022/12/26-15:10:56,5286,22080,7.0,29502,106,0.030592,-1907.193603515625,-1854.53564453125,0.42958333333333365
2022/12/26-15:10:57,5287,22102,7.0,29497,110,0.028646,-1907.3536376953125,-1854.53564453125,0.433
2022/12/26-15:11:00,5288,22232,4.0,29500,72,0.019026,-1908.1739501953125,-1854.53564453125,0.4290000000000003
2022/12/26-15:11:05,5289,22460,3.0,29499,61,0.031632,-1908.17724609375,-1854.53564453125,0.43499999999999966
2022/12/26-15:11:06,5290,22487,4.0,29496,76,0.024977,-1908.516845703125,-1854.53564453125,0.425333333333334
2022/12/26-15:11:07,5291,22526,2.0,29502,56,0.030548,-1908.3033447265625,-1854.53564453125,0.4290000000000003
2022/12/26-15:11:09,5292,22612,2.0,29500,52,0.018857,-1907.4813232421875,-1854.53564453125,0.428416666666667
2022/12/26-15:11:10,5293,22652,5.0,29501,79,0.020523,-1907.5465087890625,-1854.53564453125,0.425333333333334
2022/12/26-15:11:12,5294,22742,7.0,29495,101,0.027640,-1909.294677734375,-1854.53564453125,0.430166666666667
2022/12/26-15:11:13,5295,22787,7.0,29498,96,0.024636,-1910.4814453125,-1854.53564453125,0.4290000000000003
2022/12/26-15:11:15,5296,22851,7.0,29497,102,0.028923,-1912.326171875,-1854.53564453125,0.4325
2022/12/26-15:11:17,5297,22928,3.0,29499,58,0.031417,-1915.142822265625,-1854.53564453125,0.434583333333333
2022/12/26-15:11:19,5298,23035,7.0,29496,66,0.025204,-1916.014404296875,-1854.53564453125,0.42466666666666736
2022/12/26-15:11:19,5299,23041,3.0,29502,66,0.030004,-1915.86181640625,-1854.53564453125,0.428416666666667
2022/12/26-15:11:23,5300,23189,1.0,29497,41,0.028661,-1912.623779296875,-1854.53564453125,0.432
2022/12/26-15:11:24,5301,23219,4.0,29501,68,0.020194,-1911.507568359375,-1854.53564453125,0.42466666666666736
2022/12/26-15:11:25,5302,23278,5.0,29500,79,0.018467,-1910.544189453125,-1854.53564453125,0.4278333333333337
2022/12/26-15:11:27,5303,23341,6.0,29495,82,0.027917,-1910.8714599609375,-1854.53564453125,0.42958333333333365
2022/12/26-15:11:32,5304,23520,4.0,29499,78,0.030939,-1915.51708984375,-1854.53564453125,0.4341666666666663
2022/12/26-15:11:32,5305,23536,4.0,29496,71,0.024889,-1915.62744140625,-1854.53564453125,0.4240000000000007
2022/12/26-15:11:33,5306,23554,6.0,29498,92,0.024507,-1915.8831787109375,-1854.53564453125,0.428416666666667
2022/12/26-15:11:36,5307,23677,2.0,29501,50,0.020137,-1914.9537353515625,-1854.53564453125,0.4240000000000007
2022/12/26-15:11:37,5308,23722,2.0,29497,60,0.028525,-1912.702392578125,-1854.53564453125,0.4315
2022/12/26-15:11:37,5309,23745,5.0,29502,91,0.029364,-1912.254638671875,-1854.53564453125,0.4278333333333337
2022/12/26-15:11:41,5310,23903,4.0,29495,73,0.027662,-1909.2850341796875,-1854.53564453125,0.4290000000000003
2022/12/26-15:11:43,5311,23964,6.0,29500,83,0.019038,-1907.422607421875,-1854.53564453125,0.42725000000000035
2022/12/26-15:11:48,5312,24193,5.0,29498,80,0.024226,-1907.146728515625,-1854.53564453125,0.4278333333333337
2022/12/26-15:11:49,5313,24209,4.0,29496,85,0.025743,-1907.5010986328125,-1854.53564453125,0.42333333333333406
2022/12/26-15:11:49,5314,24223,3.0,29497,68,0.028358,-1907.3426513671875,-1854.53564453125,0.431
2022/12/26-15:11:55,5315,24469,8.0,29499,112,0.030508,-1903.7760009765625,-1854.53564453125,0.43374999999999964
2022/12/26-15:11:55,5316,24487,9.0,29501,99,0.021187,-1903.872802734375,-1854.53564453125,0.42333333333333406
2022/12/26-15:11:58,5317,24596,8.0,29502,106,0.029291,-1903.086669921875,-1854.53564453125,0.42725000000000035
2022/12/26-15:11:59,5318,24632,6.0,29495,97,0.027168,-1902.456298828125,-1854.53564453125,0.428416666666667
2022/12/26-15:11:59,5319,24643,4.0,29500,78,0.019396,-1902.2640380859375,-1854.53564453125,0.426666666666667
2022/12/26-15:12:00,5320,24689,7.0,29498,66,0.024329,-1902.3370361328125,-1854.53564453125,0.42725000000000035
2022/12/26-15:12:01,5321,24726,4.0,29496,67,0.025665,-1902.3712158203125,-1854.53564453125,0.4226666666666674
2022/12/26-15:12:03,5322,24800,4.0,29497,74,0.028046,-1903.747802734375,-1854.53564453125,0.4305
2022/12/26-15:12:07,5323,24971,1.0,29500,41,0.019262,-1906.021728515625,-1854.53564453125,0.4260833333333337
2022/12/26-15:12:07,5324,24985,3.0,29501,64,0.020963,-1906.625732421875,-1854.53564453125,0.4226666666666674
2022/12/26-15:12:11,5325,25148,4.0,29502,73,0.028878,-1906.197509765625,-1854.53564453125,0.426666666666667
2022/12/26-15:12:12,5326,25184,11.0,29495,72,0.027871,-1904.74267578125,-1854.53564453125,0.4278333333333337
2022/12/26-15:12:13,5327,25188,1.0,29497,48,0.028117,-1905.1483154296875,-1854.53564453125,0.43
2022/12/26-15:12:15,5328,25286,4.0,29496,71,0.025517,-1907.9180908203125,-1854.53564453125,0.42200000000000076
2022/12/26-15:12:18,5329,25387,6.0,29498,86,0.024337,-1911.277587890625,-1854.53564453125,0.426666666666667
2022/12/26-15:12:22,5330,25528,2.0,29495,50,0.027783,-1910.8701171875,-1854.53564453125,0.42725000000000035
2022/12/26-15:12:23,5331,25588,4.0,29501,73,0.020735,-1910.796142578125,-1854.53564453125,0.42200000000000076
2022/12/26-15:12:26,5332,25699,10.0,29499,137,0.030773,-1911.6566162109375,-1854.53564453125,0.43333333333333296
2022/12/26-15:12:28,5333,25797,5.0,29502,83,0.028501,-1911.435791015625,-1854.53564453125,0.4260833333333337
2022/12/26-15:12:29,5334,25848,4.0,29496,71,0.025304,-1913.7076416015625,-1854.53564453125,0.4213333333333341
2022/12/26-15:12:31,5335,25908,9.0,29500,123,0.019544,-1913.016845703125,-1854.53564453125,0.4255000000000004
2022/12/26-15:12:35,5336,26084,8.0,29497,109,0.027541,-1912.1024169921875,-1854.53564453125,0.4295
2022/12/26-15:12:36,5337,26146,6.0,29498,94,0.024287,-1911.423828125,-1854.53564453125,0.4260833333333337
2022/12/26-15:12:41,5338,26342,6.0,29501,86,0.020531,-1908.12158203125,-1854.53564453125,0.4213333333333341
2022/12/26-15:12:42,5339,26379,3.0,29496,64,0.024925,-1908.1124267578125,-1854.53564453125,0.42066666666666747
2022/12/26-15:12:42,5340,26409,5.0,29502,77,0.028611,-1907.77294921875,-1854.53564453125,0.4255000000000004
2022/12/26-15:12:43,5341,26439,1.0,29497,47,0.027705,-1907.9090576171875,-1854.53564453125,0.429
2022/12/26-15:12:44,5342,26450,9.0,29495,124,0.027038,-1908.453369140625,-1854.53564453125,0.426666666666667
2022/12/26-15:12:46,5343,26563,4.0,29500,78,0.019558,-1907.332275390625,-1854.53564453125,0.42491666666666705
2022/12/26-15:12:48,5344,26629,9.0,29499,127,0.030814,-1905.5413818359375,-1854.53564453125,0.4329166666666663
2022/12/26-15:12:55,5345,26930,3.0,29502,63,0.028311,-1903.556884765625,-1854.53564453125,0.42491666666666705
2022/12/26-15:12:56,5346,26973,3.0,29495,61,0.026871,-1905.16845703125,-1854.53564453125,0.4260833333333337
2022/12/26-15:12:57,5347,27024,4.0,29497,76,0.027318,-1906.5426025390625,-1854.53564453125,0.4285
2022/12/26-15:12:58,5348,27051,6.0,29501,91,0.020514,-1906.918701171875,-1854.53564453125,0.42066666666666747
2022/12/26-15:13:00,5349,27123,11.0,29498,118,0.027313,-1908.6900634765625,-1854.53564453125,0.4255000000000004
2022/12/26-15:13:01,5350,27177,4.0,29499,69,0.030299,-1909.134033203125,-1854.53564453125,0.4324999999999996
2022/12/26-15:13:02,5351,27243,7.0,29496,100,0.024699,-1909.5989990234375,-1854.53564453125,0.4200000000000008
2022/12/26-15:13:05,5352,27345,2.0,29502,58,0.028331,-1910.1513671875,-1854.53564453125,0.42433333333333373
2022/12/26-15:13:08,5353,27444,4.0,29495,68,0.026563,-1910.947021484375,-1854.53564453125,0.4255000000000004
2022/12/26-15:13:10,5354,27526,3.0,29497,61,0.026932,-1912.53515625,-1854.53564453125,0.428
2022/12/26-15:13:11,5355,27583,9.0,29500,124,0.019332,-1914.7415771484375,-1854.53564453125,0.42433333333333373
2022/12/26-15:13:13,5356,27632,4.0,29501,73,0.020423,-1915.672607421875,-1854.53564453125,0.4200000000000008
2022/12/26-15:13:17,5357,27809,4.0,29499,73,0.029805,-1917.01123046875,-1854.53564453125,0.43208333333333293
2022/12/26-15:13:17,5358,27809,5.0,29498,85,0.026977,-1917.01123046875,-1854.53564453125,0.42491666666666705
2022/12/26-15:13:20,5359,27922,5.0,29496,84,0.024587,-1915.7855224609375,-1854.53564453125,0.41933333333333417
2022/12/26-15:13:21,5360,27952,2.0,29497,51,0.026958,-1915.657470703125,-1854.53564453125,0.4275
2022/12/26-15:13:22,5361,28039,3.0,29495,70,0.026531,-1915.163818359375,-1854.53564453125,0.42491666666666705
2022/12/26-15:13:23,5362,28062,6.0,29502,95,0.028196,-1915.1885986328125,-1854.53564453125,0.4237500000000004
2022/12/26-15:13:26,5363,28181,5.0,29500,79,0.019060,-1914.8751220703125,-1854.53564453125,0.4237500000000004
2022/12/26-15:13:28,5364,28265,4.0,29501,76,0.020113,-1915.362548828125,-1854.53564453125,0.41933333333333417
2022/12/26-15:13:32,5365,28419,4.0,29499,76,0.029728,-1914.7100830078125,-1854.53564453125,0.43166666666666625
2022/12/26-15:13:32,5366,28439,5.0,29498,81,0.027145,-1914.4298095703125,-1854.53564453125,0.42433333333333373
2022/12/26-15:13:35,5367,28523,7.0,29497,69,0.026863,-1912.0994873046875,-1854.53564453125,0.427
2022/12/26-15:13:35,5368,28538,7.0,29495,67,0.026572,-1911.7974853515625,-1854.53564453125,0.42433333333333373
2022/12/26-15:13:37,5369,28633,4.0,29502,71,0.027710,-1913.5875244140625,-1854.53564453125,0.4231666666666671
2022/12/26-15:13:38,5370,28687,6.0,29496,100,0.024804,-1915.93359375,-1854.53564453125,0.4186666666666675
2022/12/26-15:13:40,5371,28747,3.0,29501,63,0.019893,-1918.96142578125,-1854.53564453125,0.4186666666666675
2022/12/26-15:13:44,5372,28914,6.0,29500,93,0.019305,-1919.9493408203125,-1854.53564453125,0.4231666666666671
2022/12/26-15:13:50,5373,29170,9.0,29499,90,0.029620,-1919.698486328125,-1854.53564453125,0.4312499999999996
2022/12/26-15:13:50,5374,29185,2.0,29501,49,0.019902,-1919.8863525390625,-1854.53564453125,0.41800000000000087
2022/12/26-15:13:51,5375,29223,3.0,29496,60,0.025206,-1920.303466796875,-1854.53564453125,0.41800000000000087
2022/12/26-15:13:52,5376,29230,7.0,29498,100,0.026955,-1921.634033203125,-1854.53564453125,0.4237500000000004
2022/12/26-15:13:52,5377,29266,6.0,29495,95,0.026282,-1921.166748046875,-1854.53564453125,0.4237500000000004
2022/12/26-15:13:53,5378,29273,7.0,29497,97,0.026417,-1920.77880859375,-1854.53564453125,0.4265
2022/12/26-15:13:57,5379,29459,7.0,29502,98,0.027456,-1917.659912109375,-1854.53564453125,0.42258333333333375
2022/12/26-15:13:58,5380,29484,4.0,29500,78,0.019508,-1915.692626953125,-1854.53564453125,0.42258333333333375
2022/12/26-15:14:01,5381,29618,2.0,29496,49,0.024937,-1912.424072265625,-1854.53564453125,0.4173333333333342
2022/12/26-15:14:06,5382,29782,4.0,29497,70,0.026094,-1908.5797119140625,-1854.53564453125,0.426
2022/12/26-15:14:09,5383,29921,5.0,29495,77,0.026347,-1907.3140869140625,-1854.53564453125,0.4231666666666671
2022/12/26-15:14:09,5384,29946,6.0,29501,92,0.019686,-1907.3807373046875,-1854.53564453125,0.4173333333333342
2022/12/26-15:14:11,5385,29995,6.0,29498,90,0.026581,-1907.8438720703125,-1854.53564453125,0.4231666666666671
2022/12/26-15:14:11,5386,30040,8.0,29499,117,0.029399,-1907.29931640625,-1854.53564453125,0.4308333333333329
2022/12/26-15:14:15,5387,30181,5.0,29500,88,0.019504,-1910.033447265625,-1854.53564453125,0.42200000000000043
2022/12/26-15:14:17,5388,30268,7.0,29502,96,0.027342,-1908.7222900390625,-1854.53564453125,0.42200000000000043
2022/12/26-15:14:19,5389,30353,7.0,29496,97,0.024698,-1907.678955078125,-1854.53564453125,0.4166666666666676
2022/12/26-15:14:22,5390,30478,7.0,29495,65,0.026361,-1905.708740234375,-1854.53564453125,0.42258333333333375
2022/12/26-15:14:24,5391,30544,3.0,29498,65,0.026555,-1905.88330078125,-1854.53564453125,0.42258333333333375
2022/12/26-15:14:25,5392,30614,6.0,29501,93,0.019430,-1905.63134765625,-1854.53564453125,0.4166666666666676
2022/12/26-15:14:26,5393,30637,6.0,29497,96,0.025711,-1906.2353515625,-1854.53564453125,0.4255
2022/12/26-15:14:31,5394,30827,7.0,29499,105,0.028963,-1910.7843017578125,-1854.53564453125,0.4304166666666662
2022/12/26-15:14:31,5395,30836,3.0,29496,61,0.024935,-1911.2950439453125,-1854.53564453125,0.4160000000000009
2022/12/26-15:14:33,5396,30929,5.0,29502,76,0.026953,-1912.900390625,-1854.53564453125,0.4214166666666671
2022/12/26-15:14:35,5397,31002,4.0,29495,69,0.026158,-1911.8306884765625,-1854.53564453125,0.42200000000000043
2022/12/26-15:14:37,5398,31084,4.0,29498,68,0.026643,-1910.5311279296875,-1854.53564453125,0.42200000000000043
2022/12/26-15:14:40,5399,31234,10.0,29500,129,0.019345,-1907.10546875,-1854.53564453125,0.4214166666666671
2022/12/26-15:14:42,5400,31288,3.0,29496,57,0.025244,-1907.493408203125,-1854.53564453125,0.4153333333333343
2022/12/26-15:14:43,5401,31348,6.0,29501,97,0.019276,-1907.80517578125,-1854.53564453125,0.4160000000000009
2022/12/26-15:14:45,5402,31421,6.0,29497,92,0.025434,-1909.7503662109375,-1854.53564453125,0.425
2022/12/26-15:14:48,5403,31504,5.0,29499,90,0.028602,-1911.90966796875,-1854.53564453125,0.42999999999999955
2022/12/26-15:14:49,5404,31575,4.0,29498,67,0.026689,-1913.1361083984375,-1854.53564453125,0.4214166666666671
2022/12/26-15:14:49,5405,31575,5.0,29502,82,0.026874,-1913.0404052734375,-1854.53564453125,0.4208333333333338
2022/12/26-15:14:55,5406,31787,3.0,29496,61,0.025038,-1911.2093505859375,-1854.53564453125,0.4146666666666676
2022/12/26-15:14:56,5407,31863,4.0,29500,69,0.019554,-1909.8623046875,-1854.53564453125,0.4208333333333338
2022/12/26-15:14:57,5408,31874,8.0,29495,112,0.025821,-1908.825927734375,-1854.53564453125,0.4214166666666671
2022/12/26-15:15:00,5409,31976,3.0,29498,59,0.026440,-1908.8101806640625,-1854.53564453125,0.4208333333333338
2022/12/26-15:15:02,5410,32096,4.0,29497,79,0.025154,-1909.7562255859375,-1854.53564453125,0.4245
2022/12/26-15:15:03,5411,32126,3.0,29502,64,0.026736,-1910.1680908203125,-1854.53564453125,0.42025000000000046
2022/12/26-15:15:03,5412,32134,6.0,29501,94,0.019208,-1910.3680419921875,-1854.53564453125,0.4153333333333343
2022/12/26-15:15:08,5413,32327,3.0,29496,65,0.024731,-1911.740478515625,-1854.53564453125,0.414000000000001
2022/12/26-15:15:09,5414,32363,8.0,29499,112,0.028093,-1910.91162109375,-1854.53564453125,0.4295833333333329
2022/12/26-15:15:10,5415,32409,3.0,29498,57,0.026202,-1911.1217041015625,-1854.53564453125,0.42025000000000046
2022/12/26-15:15:13,5416,32539,6.0,29500,85,0.019372,-1909.562255859375,-1854.53564453125,0.42025000000000046
2022/12/26-15:15:13,5417,32546,2.0,29501,52,0.019221,-1909.47021484375,-1854.53564453125,0.4146666666666676
2022/12/26-15:15:15,5418,32610,6.0,29495,93,0.025632,-1907.808837890625,-1854.53564453125,0.4208333333333338
2022/12/26-15:15:21,5419,32853,2.0,29499,60,0.027944,-1909.66259765625,-1854.53564453125,0.4291666666666662
