date-time,episode,total_steps,reward,pid,steps,avg_loss,value_net,target_net,epsilon
2022/12/26-22:03:21,10255,34258,14.0,4060,158,0.059276,-3066.69580078125,-2987.187744140625,0.1
2022/12/26-22:03:23,10256,34593,19.0,4050,191,0.056910,-3070.61376953125,-2987.187744140625,0.1
2022/12/26-22:03:23,10257,34620,11.0,4089,139,0.048862,-3071.230712890625,-2987.187744140625,0.1
2022/12/26-22:03:24,10258,34767,19.0,4098,179,0.067512,-3070.012939453125,-2987.187744140625,0.1
2022/12/26-22:03:26,10259,35099,26.0,4082,115,0.059590,-3075.696533203125,-2987.187744140625,0.1
2022/12/26-22:03:26,10260,35114,16.0,4057,153,0.063255,-3076.25830078125,-2987.187744140625,0.15
2022/12/26-22:03:26,10261,35114,17.0,4079,124,0.059199,-3077.470458984375,-2987.187744140625,0.2
2022/12/26-22:03:27,10262,35193,14.0,4047,153,0.052140,-3081.609130859375,-2987.187744140625,0.1
2022/12/26-22:03:29,10263,35557,14.0,4060,157,0.058288,-3088.03515625,-2987.187744140625,0.1
2022/12/26-22:03:30,10264,35689,15.0,4050,138,0.057944,-3086.531982421875,-2987.187744140625,0.1
2022/12/26-22:03:30,10265,35765,9.0,4057,87,0.062894,-3085.4462890625,-2987.187744140625,0.15
2022/12/26-22:03:32,10266,36046,17.0,4098,160,0.067050,-3082.790283203125,-2987.187744140625,0.1
2022/12/26-22:03:32,10267,36067,15.0,4047,101,0.052064,-3082.435546875,-2987.187744140625,0.1
2022/12/26-22:03:32,10268,36067,16.0,4089,191,0.048296,-3082.427490234375,-2987.187744140625,0.1
2022/12/26-22:03:33,10269,36205,11.0,4050,71,0.057607,-3082.21923828125,-2987.187744140625,0.1
2022/12/26-22:03:33,10270,36242,11.0,4079,142,0.058054,-3082.5419921875,-2987.187744140625,0.2
2022/12/26-22:03:34,10271,36368,8.0,4060,109,0.058333,-3084.28271484375,-2987.187744140625,0.1
2022/12/26-22:03:34,10272,36469,14.0,4082,168,0.058872,-3084.158447265625,-2987.187744140625,0.1
2022/12/26-22:03:36,10273,36799,10.0,4057,125,0.062385,-3082.01220703125,-2987.187744140625,0.15
2022/12/26-22:03:37,10274,36885,7.0,4089,101,0.047927,-3082.00634765625,-2987.187744140625,0.1
2022/12/26-22:03:37,10275,36942,12.0,4098,115,0.066459,-3082.684814453125,-2987.187744140625,0.1
2022/12/26-22:03:38,10276,37112,12.0,4047,124,0.053137,-3084.4404296875,-2987.187744140625,0.1
2022/12/26-22:03:38,10277,37204,13.0,4050,124,0.059892,-3085.783935546875,-2987.187744140625,0.1
2022/12/26-22:03:39,10278,37290,8.0,4060,112,0.058982,-3089.699462890625,-2987.187744140625,0.1
2022/12/26-22:03:39,10279,37325,14.0,4079,133,0.057951,-3090.783935546875,-2987.187744140625,0.2
2022/12/26-22:03:41,10280,37582,14.0,4082,140,0.058789,-3097.8642578125,-2987.187744140625,0.1
2022/12/26-22:03:41,10281,37688,8.0,4057,115,0.061877,-3099.68408203125,-2987.187744140625,0.15
2022/12/26-22:03:42,10282,37872,14.0,4047,96,0.052811,-3096.6435546875,-2987.187744140625,0.1
2022/12/26-22:03:43,10283,37947,10.0,4098,123,0.067361,-3096.3828125,-2987.187744140625,0.1
2022/12/26-22:03:44,10284,38079,12.0,4050,112,0.059399,-3093.76220703125,-2987.187744140625,0.1
2022/12/26-22:03:44,10285,38180,12.0,4060,110,0.058568,-3094.493408203125,-2987.187744140625,0.1
2022/12/26-22:03:44,10286,38219,13.0,4089,173,0.048501,-3093.90869140625,-2987.187744140625,0.1
2022/12/26-22:03:47,10287,38596,17.0,4079,158,0.059347,-3095.596435546875,-2987.187744140625,0.2
2022/12/26-22:03:47,10288,38613,12.0,4057,117,0.062229,-3095.72607421875,-2987.187744140625,0.15
2022/12/26-22:03:47,10289,38708,11.0,4082,134,0.058064,-3098.325927734375,-2987.187744140625,0.1
2022/12/26-22:03:48,10290,38771,15.0,4047,114,0.053620,-3099.115478515625,-2987.187744140625,0.1
2022/12/26-22:03:50,10291,39204,4.0,4079,72,0.059043,-3102.097412109375,-2987.187744140625,0.2
2022/12/26-22:03:51,10292,39286,15.0,4098,167,0.067094,-3104.260986328125,-2987.187744140625,0.1
2022/12/26-22:03:51,10293,39308,12.0,4050,147,0.058269,-3103.929931640625,-2987.187744140625,0.1
2022/12/26-22:03:51,10294,39308,12.0,4060,137,0.058215,-3103.885986328125,-2987.187744140625,0.1
2022/12/26-22:03:51,10295,39378,12.0,4089,144,0.047425,-3105.19091796875,-2987.187744140625,0.1
2022/12/26-22:03:52,10296,39456,7.0,4047,86,0.053784,-3103.92578125,-2987.187744140625,0.1
2022/12/26-22:03:52,10297,39603,11.0,4057,138,0.062622,-3097.977294921875,-2987.187744140625,0.15
2022/12/26-22:03:54,10298,39863,7.0,4050,66,0.057830,-3093.160888671875,-2987.187744140625,0.1
2022/12/26-22:03:54,10299,39880,12.0,4082,147,0.058535,-3093.215576171875,-2987.187744140625,0.1
2022/12/26-22:03:57,10300,40363,13.0,4079,149,0.058684,-3087.491455078125,-3093.957275390625,0.2
2022/12/26-22:03:57,10301,40394,11.0,4098,139,0.066284,-3088.09716796875,-3093.957275390625,0.1
2022/12/26-22:03:57,10302,40407,14.0,4060,137,0.058564,-3088.148681640625,-3093.957275390625,0.1
2022/12/26-22:03:58,10303,40500,13.0,4057,119,0.062067,-3087.314453125,-3093.957275390625,0.15
2022/12/26-22:03:58,10304,40502,14.0,4089,137,0.048526,-3087.311767578125,-3093.957275390625,0.1
2022/12/26-22:03:58,10305,40627,11.0,4047,137,0.052974,-3085.472900390625,-3093.957275390625,0.1
2022/12/26-22:04:00,10306,40864,10.0,4050,124,0.057233,-3084.662841796875,-3093.957275390625,0.1
2022/12/26-22:04:01,10307,41100,14.0,4082,157,0.057729,-3085.253173828125,-3093.957275390625,0.1
2022/12/26-22:04:02,10308,41187,11.0,4079,103,0.058627,-3084.130126953125,-3093.957275390625,0.2
2022/12/26-22:04:03,10309,41385,10.0,4089,121,0.048427,-3082.086181640625,-3093.957275390625,0.1
2022/12/26-22:04:04,10310,41620,12.0,4057,140,0.061802,-3086.320068359375,-3093.957275390625,0.15
2022/12/26-22:04:04,10311,41668,18.0,4098,164,0.066060,-3086.658935546875,-3093.957275390625,0.1
2022/12/26-22:04:06,10312,41903,13.0,4047,152,0.052940,-3090.14111328125,-3093.957275390625,0.1
2022/12/26-22:04:06,10313,41988,15.0,4050,140,0.058484,-3091.29443359375,-3093.957275390625,0.1
2022/12/26-22:04:07,10314,42178,12.0,4079,122,0.059257,-3089.29833984375,-3093.957275390625,0.2
2022/12/26-22:04:07,10315,42194,27.0,4060,229,0.061784,-3090.128662109375,-3093.957275390625,0.1
2022/12/26-22:04:08,10316,42280,13.0,4082,143,0.057410,-3090.13916015625,-3093.957275390625,0.1
2022/12/26-22:04:09,10317,42489,13.0,4089,141,0.048747,-3086.527099609375,-3093.957275390625,0.1
2022/12/26-22:04:09,10318,42534,8.0,4098,105,0.065513,-3085.710205078125,-3093.957275390625,0.1
2022/12/26-22:04:10,10319,42592,8.0,4050,82,0.059405,-3085.554931640625,-3093.957275390625,0.1
2022/12/26-22:04:12,10320,43050,19.0,4057,180,0.062642,-3085.235595703125,-3093.957275390625,0.15
2022/12/26-22:04:13,10321,43203,10.0,4079,125,0.059460,-3086.839111328125,-3093.957275390625,0.2
2022/12/26-22:04:14,10322,43302,19.0,4047,166,0.052679,-3088.020263671875,-3093.957275390625,0.1
2022/12/26-22:04:16,10323,43501,15.0,4082,146,0.057125,-3090.125,-3093.957275390625,0.1
2022/12/26-22:04:18,10324,43635,16.0,4089,146,0.049147,-3091.392578125,-3093.957275390625,0.1
2022/12/26-22:04:18,10325,43677,18.0,4060,190,0.061236,-3091.615234375,-3093.957275390625,0.1
2022/12/26-22:04:18,10326,43730,13.0,4098,147,0.064555,-3092.819580078125,-3093.957275390625,0.1
2022/12/26-22:04:19,10327,43883,21.0,4050,155,0.059909,-3093.820556640625,-3093.957275390625,0.1
2022/12/26-22:04:21,10328,44068,11.0,4057,134,0.061908,-3092.970703125,-3093.957275390625,0.15
2022/12/26-22:04:23,10329,44549,21.0,4079,176,0.061130,-3090.82763671875,-3093.957275390625,0.2
2022/12/26-22:04:24,10330,44590,13.0,4047,166,0.052468,-3090.6611328125,-3093.957275390625,0.1
2022/12/26-22:04:25,10331,44762,17.0,4082,162,0.057461,-3089.205078125,-3093.957275390625,0.1
2022/12/26-22:04:25,10332,44775,11.0,4060,135,0.061591,-3088.6396484375,-3093.957275390625,0.1
2022/12/26-22:04:26,10333,44904,12.0,4089,149,0.048277,-3088.0185546875,-3093.957275390625,0.1
2022/12/26-22:04:26,10334,44924,20.0,4098,151,0.064034,-3087.934814453125,-3093.957275390625,0.1
2022/12/26-22:04:27,10335,45123,12.0,4050,154,0.059341,-3088.15966796875,-3093.957275390625,0.1
2022/12/26-22:04:29,10336,45503,9.0,4047,116,0.052478,-3079.22705078125,-3093.957275390625,0.1
2022/12/26-22:04:30,10337,45696,16.0,4060,120,0.061902,-3078.30126953125,-3093.957275390625,0.1
2022/12/26-22:04:31,10338,45736,18.0,4057,200,0.062045,-3077.765380859375,-3093.957275390625,0.15
2022/12/26-22:04:31,10339,45792,15.0,4098,110,0.064759,-3077.44091796875,-3093.957275390625,0.1
2022/12/26-22:04:31,10340,45836,14.0,4079,159,0.060884,-3078.224365234375,-3093.957275390625,0.2
2022/12/26-22:04:32,10341,45919,18.0,4082,147,0.058228,-3080.014892578125,-3093.957275390625,0.1
2022/12/26-22:04:32,10342,46009,11.0,4089,140,0.047775,-3083.22998046875,-3093.957275390625,0.1
2022/12/26-22:04:34,10343,46341,12.0,4050,147,0.059736,-3085.626953125,-3093.957275390625,0.1
2022/12/26-22:04:35,10344,46449,12.0,4079,81,0.060824,-3086.792724609375,-3093.957275390625,0.2
2022/12/26-22:04:37,10345,46773,20.0,4047,155,0.052834,-3087.5908203125,-3093.957275390625,0.1
2022/12/26-22:04:37,10346,46815,16.0,4060,143,0.061894,-3085.97607421875,-3093.957275390625,0.1
2022/12/26-22:04:38,10347,47033,21.0,4057,163,0.062701,-3088.02392578125,-3093.957275390625,0.15
2022/12/26-22:04:40,10348,47341,24.0,4098,192,0.066281,-3099.97119140625,-3093.957275390625,0.1
2022/12/26-22:04:41,10349,47456,22.0,4082,195,0.058534,-3098.8525390625,-3093.957275390625,0.1
2022/12/26-22:04:41,10350,47489,14.0,4050,143,0.059836,-3099.0234375,-3093.957275390625,0.1
2022/12/26-22:04:42,10351,47616,18.0,4089,200,0.048045,-3093.576904296875,-3093.957275390625,0.1
2022/12/26-22:04:42,10352,47739,14.0,4079,164,0.060312,-3089.38671875,-3093.957275390625,0.2
2022/12/26-22:04:46,10353,48277,15.0,4060,182,0.061711,-3100.3125,-3093.957275390625,0.1
2022/12/26-22:04:46,10354,48293,15.0,4098,119,0.066935,-3100.19482421875,-3093.957275390625,0.1
2022/12/26-22:04:46,10355,48388,14.0,4057,165,0.062426,-3096.646240234375,-3093.957275390625,0.15
2022/12/26-22:04:47,10356,48508,24.0,4047,225,0.053138,-3092.379638671875,-3093.957275390625,0.1
2022/12/26-22:04:48,10357,48620,14.0,4089,126,0.049157,-3090.06689453125,-3093.957275390625,0.1
2022/12/26-22:04:49,10358,48799,13.0,4050,160,0.059447,-3093.794921875,-3093.957275390625,0.1
2022/12/26-22:04:49,10359,48830,10.0,4079,130,0.059660,-3093.586669921875,-3093.957275390625,0.2
2022/12/26-22:04:49,10360,48853,19.0,4082,171,0.058608,-3094.895751953125,-3093.957275390625,0.1
2022/12/26-22:04:52,10361,49349,11.0,4098,137,0.066985,-3086.58740234375,-3093.957275390625,0.1
2022/12/26-22:04:52,10362,49401,11.0,4047,109,0.054287,-3085.9140625,-3093.957275390625,0.1
2022/12/26-22:04:53,10363,49494,13.0,4057,143,0.062820,-3085.87890625,-3093.957275390625,0.15
2022/12/26-22:04:53,10364,49542,10.0,4050,96,0.059803,-3086.455810546875,-3093.957275390625,0.1
2022/12/26-22:04:53,10365,49601,15.0,4060,161,0.061200,-3087.127197265625,-3093.957275390625,0.1
2022/12/26-22:04:54,10366,49720,9.0,4079,115,0.059069,-3093.705810546875,-3093.957275390625,0.2
2022/12/26-22:04:54,10367,49766,17.0,4089,144,0.049394,-3094.87890625,-3093.957275390625,0.1
2022/12/26-22:04:56,10368,50157,14.0,4082,165,0.058592,-3099.376708984375,-3093.957275390625,0.1
2022/12/26-22:04:57,10369,50203,5.0,4050,78,0.060028,-3099.35888671875,-3093.957275390625,0.1
2022/12/26-22:04:57,10370,50304,12.0,4047,108,0.054104,-3096.842041015625,-3093.957275390625,0.1
2022/12/26-22:04:57,10371,50319,5.0,4060,86,0.061617,-3097.38037109375,-3093.957275390625,0.1
2022/12/26-22:04:59,10372,50639,8.0,4089,113,0.049247,-3100.029052734375,-3093.957275390625,0.1
2022/12/26-22:04:59,10373,50659,13.0,4098,163,0.066199,-3100.817626953125,-3093.957275390625,0.1
2022/12/26-22:05:01,10374,50942,19.0,4057,180,0.063423,-3100.302001953125,-3093.957275390625,0.15
2022/12/26-22:05:02,10375,51049,14.0,4079,175,0.059037,-3096.76220703125,-3093.957275390625,0.2
2022/12/26-22:05:02,10376,51115,14.0,4047,105,0.054269,-3096.4453125,-3093.957275390625,0.1
2022/12/26-22:05:03,10377,51221,10.0,4082,130,0.059474,-3097.57763671875,-3093.957275390625,0.1
2022/12/26-22:05:05,10378,51596,16.0,4050,167,0.060437,-3103.133544921875,-3093.957275390625,0.1
2022/12/26-22:05:06,10379,51717,14.0,4060,170,0.061195,-3102.53662109375,-3093.957275390625,0.1
2022/12/26-22:05:06,10380,51764,14.0,4089,133,0.049671,-3103.3408203125,-3093.957275390625,0.1
2022/12/26-22:05:06,10381,51819,9.0,4057,109,0.062815,-3102.884033203125,-3093.957275390625,0.15
2022/12/26-22:05:07,10382,51880,7.0,4079,106,0.059389,-3102.4638671875,-3093.957275390625,0.2
2022/12/26-22:05:07,10383,51993,18.0,4098,174,0.066750,-3103.20263671875,-3093.957275390625,0.1
2022/12/26-22:05:08,10384,52111,16.0,4047,130,0.056384,-3103.6650390625,-3093.957275390625,0.1
2022/12/26-22:05:10,10385,52396,15.0,4082,142,0.060084,-3107.75341796875,-3093.957275390625,0.1
2022/12/26-22:05:11,10386,52698,7.0,4079,101,0.059609,-3104.248046875,-3093.957275390625,0.2
2022/12/26-22:05:12,10387,52756,15.0,4050,145,0.060520,-3102.850341796875,-3093.957275390625,0.1
2022/12/26-22:05:12,10388,52847,15.0,4057,130,0.063097,-3096.703857421875,-3093.957275390625,0.15
2022/12/26-22:05:13,10389,52903,12.0,4060,150,0.061290,-3095.32666015625,-3093.957275390625,0.1
2022/12/26-22:05:13,10390,52913,14.0,4089,140,0.050308,-3095.408935546875,-3093.957275390625,0.1
2022/12/26-22:05:13,10391,52965,12.0,4047,115,0.056712,-3093.823974609375,-3093.957275390625,0.1
2022/12/26-22:05:14,10392,53160,13.0,4098,144,0.066353,-3100.550048828125,-3093.957275390625,0.1
2022/12/26-22:05:18,10393,53734,14.0,4082,163,0.060205,-3097.83056640625,-3093.957275390625,0.1
2022/12/26-22:05:18,10394,53780,18.0,4079,139,0.059924,-3097.508056640625,-3093.957275390625,0.2
2022/12/26-22:05:18,10395,53854,10.0,4057,125,0.062940,-3096.765625,-3093.957275390625,0.15
2022/12/26-22:05:19,10396,53923,12.0,4060,134,0.061148,-3098.335693359375,-3093.957275390625,0.1
2022/12/26-22:05:19,10397,54030,11.0,4089,139,0.050190,-3095.113037109375,-3093.957275390625,0.1
2022/12/26-22:05:20,10398,54130,16.0,4047,146,0.056181,-3092.52783203125,-3093.957275390625,0.1
2022/12/26-22:05:20,10399,54203,17.0,4050,173,0.061327,-3092.578125,-3093.957275390625,0.1
2022/12/26-22:05:21,10400,54303,16.0,4098,143,0.065607,-3092.1708984375,-3093.957275390625,0.1
2022/12/26-22:05:21,10401,54318,4.0,4079,72,0.059544,-3091.4306640625,-3093.957275390625,0.2
2022/12/26-22:05:23,10402,54730,10.0,4060,98,0.060757,-3097.41064453125,-3093.957275390625,0.1
2022/12/26-22:05:24,10403,54747,12.0,4057,111,0.062756,-3098.30859375,-3093.957275390625,0.15
2022/12/26-22:05:24,10404,54846,20.0,4082,135,0.062384,-3097.83837890625,-3093.957275390625,0.1
2022/12/26-22:05:25,10405,54938,5.0,4098,78,0.065529,-3096.642822265625,-3093.957275390625,0.1
2022/12/26-22:05:26,10406,55174,19.0,4089,151,0.051138,-3095.64990234375,-3093.957275390625,0.1
2022/12/26-22:05:27,10407,55278,12.0,4079,119,0.059954,-3097.392822265625,-3093.957275390625,0.2
2022/12/26-22:05:27,10408,55340,16.0,4047,153,0.056369,-3097.80419921875,-3093.957275390625,0.1
2022/12/26-22:05:28,10409,55409,12.0,4050,146,0.060576,-3100.927490234375,-3093.957275390625,0.1
2022/12/26-22:05:30,10410,55782,15.0,4057,139,0.062585,-3097.39501953125,-3093.957275390625,0.15
2022/12/26-22:05:30,10411,55789,11.0,4060,133,0.060308,-3097.266845703125,-3093.957275390625,0.1
2022/12/26-22:05:32,10412,56160,8.0,4079,116,0.060257,-3105.4248046875,-3093.957275390625,0.2
2022/12/26-22:05:32,10413,56175,15.0,4082,165,0.061539,-3105.818603515625,-3093.957275390625,0.1
2022/12/26-22:05:32,10414,56234,11.0,4047,107,0.056414,-3106.291748046875,-3093.957275390625,0.1
2022/12/26-22:05:33,10415,56352,9.0,4050,110,0.060188,-3107.546630859375,-3093.957275390625,0.1
2022/12/26-22:05:33,10416,56395,12.0,4089,151,0.051065,-3105.873046875,-3093.957275390625,0.1
2022/12/26-22:05:34,10417,56449,17.0,4098,190,0.065051,-3106.739501953125,-3093.957275390625,0.1
2022/12/26-22:05:37,10418,57009,13.0,4060,152,0.060084,-3111.394775390625,-3093.957275390625,0.1
2022/12/26-22:05:38,10419,57229,14.0,4050,104,0.059752,-3110.16845703125,-3093.957275390625,0.1
2022/12/26-22:05:38,10420,57284,19.0,4057,183,0.062905,-3109.84912109375,-3093.957275390625,0.15
2022/12/26-22:05:39,10421,57425,17.0,4047,152,0.057087,-3112.715087890625,-3093.957275390625,0.1
2022/12/26-22:05:40,10422,57470,13.0,4082,158,0.060589,-3114.73583984375,-3093.957275390625,0.1
2022/12/26-22:05:40,10423,57490,17.0,4098,134,0.064744,-3114.94921875,-3093.957275390625,0.1
2022/12/26-22:05:40,10424,57499,18.0,4079,170,0.060585,-3115.71728515625,-3093.957275390625,0.2
2022/12/26-22:05:40,10425,57523,12.0,4089,137,0.051625,-3115.71728515625,-3093.957275390625,0.1
2022/12/26-22:05:42,10426,57940,9.0,4057,89,0.062828,-3120.55322265625,-3093.957275390625,0.15
2022/12/26-22:05:43,10427,58085,15.0,4060,139,0.059828,-3116.849853515625,-3093.957275390625,0.1
2022/12/26-22:05:45,10428,58308,9.0,4082,104,0.060630,-3111.583251953125,-3093.957275390625,0.1
2022/12/26-22:05:45,10429,58392,14.0,4050,141,0.059359,-3111.5439453125,-3093.957275390625,0.1
2022/12/26-22:05:45,10430,58418,9.0,4089,110,0.051511,-3111.559326171875,-3093.957275390625,0.1
2022/12/26-22:05:45,10431,58418,16.0,4098,118,0.064302,-3111.098388671875,-3093.957275390625,0.1
2022/12/26-22:05:47,10432,58680,17.0,4079,154,0.060030,-3108.873046875,-3093.957275390625,0.2
2022/12/26-22:05:48,10433,58876,9.0,4057,118,0.062298,-3111.58203125,-3093.957275390625,0.15
2022/12/26-22:05:48,10434,58980,18.0,4047,192,0.056933,-3109.326171875,-3093.957275390625,0.1
2022/12/26-22:05:49,10435,59122,13.0,4089,88,0.051481,-3105.8994140625,-3093.957275390625,0.1
2022/12/26-22:05:50,10436,59240,10.0,4060,140,0.059857,-3106.7666015625,-3093.957275390625,0.1
2022/12/26-22:05:50,10437,59286,9.0,4098,113,0.064153,-3108.162109375,-3093.957275390625,0.1
2022/12/26-22:05:51,10438,59333,10.0,4082,128,0.060871,-3108.77587890625,-3093.957275390625,0.1
2022/12/26-22:05:51,10439,59444,11.0,4050,129,0.059051,-3111.38916015625,-3093.957275390625,0.1
2022/12/26-22:05:53,10440,59741,7.0,4057,104,0.061917,-3111.8115234375,-3093.957275390625,0.15
2022/12/26-22:05:54,10441,59844,9.0,4047,115,0.056820,-3111.968505859375,-3093.957275390625,0.1
2022/12/26-22:05:54,10442,59889,14.0,4079,155,0.059811,-3110.57666015625,-3093.957275390625,0.2
2022/12/26-22:05:55,10443,60101,8.0,4060,107,0.059418,-3104.246337890625,-3093.957275390625,0.1
2022/12/26-22:05:56,10444,60218,8.0,4082,111,0.060718,-3106.146728515625,-3093.957275390625,0.1
2022/12/26-22:05:56,10445,60277,15.0,4089,142,0.051138,-3107.465087890625,-3093.957275390625,0.1
2022/12/26-22:05:56,10446,60305,13.0,4098,123,0.064359,-3106.926513671875,-3093.957275390625,0.1
2022/12/26-22:05:58,10447,60510,10.0,4050,130,0.058876,-3109.14697265625,-3093.957275390625,0.1
2022/12/26-22:05:58,10448,60637,8.0,4057,110,0.061278,-3108.37744140625,-3093.957275390625,0.15
2022/12/26-22:05:59,10449,60755,15.0,4079,115,0.060154,-3108.15283203125,-3093.957275390625,0.2
2022/12/26-22:06:01,10450,61130,15.0,4047,162,0.056305,-3113.948486328125,-3093.957275390625,0.1
2022/12/26-22:06:02,10451,61277,16.0,4060,145,0.058812,-3113.896484375,-3093.957275390625,0.1
2022/12/26-22:06:02,10452,61313,13.0,4098,126,0.064074,-3113.858154296875,-3093.957275390625,0.1
2022/12/26-22:06:03,10453,61372,11.0,4089,137,0.050670,-3115.048095703125,-3093.957275390625,0.1
2022/12/26-22:06:03,10454,61477,14.0,4082,155,0.060878,-3114.116455078125,-3093.957275390625,0.1
2022/12/26-22:06:03,10455,61524,8.0,4079,99,0.060174,-3113.628662109375,-3093.957275390625,0.2
2022/12/26-22:06:04,10456,61684,13.0,4050,150,0.058409,-3114.2119140625,-3093.957275390625,0.1
2022/12/26-22:06:05,10457,61717,14.0,4057,132,0.060917,-3114.197998046875,-3093.957275390625,0.15
2022/12/26-22:06:08,10458,62262,9.0,4089,111,0.050326,-3120.483154296875,-3093.957275390625,0.1
2022/12/26-22:06:08,10459,62263,13.0,4098,120,0.063639,-3120.585205078125,-3093.957275390625,0.1
2022/12/26-22:06:09,10460,62399,14.0,4047,160,0.055784,-3121.659912109375,-3093.957275390625,0.1
2022/12/26-22:06:11,10461,62627,16.0,4082,142,0.061174,-3125.432373046875,-3093.957275390625,0.1
2022/12/26-22:06:11,10462,62657,10.0,4050,120,0.058135,-3126.2431640625,-3093.957275390625,0.1
2022/12/26-22:06:12,10463,62672,22.0,4060,170,0.059739,-3126.079345703125,-3093.957275390625,0.1
2022/12/26-22:06:12,10464,62729,9.0,4057,123,0.060330,-3127.9501953125,-3093.957275390625,0.15
2022/12/26-22:06:13,10465,62785,12.0,4079,160,0.059991,-3128.180419921875,-3093.957275390625,0.2
2022/12/26-22:06:16,10466,63273,11.0,4089,128,0.049957,-3131.221435546875,-3093.957275390625,0.1
2022/12/26-22:06:17,10467,63396,10.0,4047,129,0.055831,-3132.62548828125,-3093.957275390625,0.1
2022/12/26-22:06:17,10468,63469,7.0,4057,96,0.059992,-3132.26025390625,-3093.957275390625,0.15
2022/12/26-22:06:18,10469,63564,17.0,4098,165,0.063281,-3133.056396484375,-3093.957275390625,0.1
2022/12/26-22:06:18,10470,63672,13.0,4060,123,0.059852,-3131.8818359375,-3093.957275390625,0.1
